latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
40.77439252222222,-73.97077330833334,-31.4531,15.12095,57,2025,-0.111,-145.637
40.77430464444444,-73.97072803611111,-29.3824,15.12067,57,2025,1.960,-116.410
40.77420078055555,-73.97038906388889,10.2658,15.12039,57,2025,41.607,10.229
40.774118141666676,-73.97064481111111,23.3496,15.12011,57,2025,54.692,97.827
40.77417259999999,-73.97059679722221,31.307,15.11984,57,2025,62.649,-24.655
40.77391106111111,-73.97049831666666,16.8117,15.11956,57,2025,48.154,-32.679
40.773646325,-73.9697625777778,-1.6483,15.11928,57,2025,29.692,-140.586
40.77457827777778,-73.97102830277778,-21.9516,15.11900,57,2025,9.391,-39.266
40.77410648888889,-73.97069400000001,-4.7848,15.11873,57,2025,26.557,-171.879
40.774154591666665,-73.97065799444445,-29.0782,15.11845,57,2025,2.264,-46.191
40.774626166666664,-73.97116165,-26.3448,15.11817,57,2025,4.998,-118.674
40.77446084999999,-73.97081505555556,7.0633,15.11789,57,2025,38.405,118.665
40.774573052777775,-73.97109681666667,78.4092,15.11761,57,2025,109.752,-48.707
40.77487676944445,-73.97153499166667,-13.253,15.11734,57,2025,18.090,17.717
40.774497902777775,-73.97116570833332,67.7667,15.11706,57,2025,99.110,-15.961
40.774662316666664,-73.97168706944444,2.4134,15.11678,57,2025,33.757,125.762
40.774669011111115,-73.97148293055557,-6.2597,15.11650,57,2025,25.084,66.684
40.77478410277778,-73.9712699388889,5.2091,15.11623,57,2025,36.552,6.025
40.77385736388888,-73.9703537027778,11.5785,15.11595,57,2025,42.920,95.819
40.774465230555556,-73.97085260555556,-16.0579,15.11567,57,2025,15.284,181.832
40.77399783333333,-73.97041576666666,15.3796,15.11539,57,2025,46.721,85.639
40.774055552777774,-73.97049780555555,4.0218,15.11511,57,2025,35.363,-45.987
40.773825377777776,-73.97026596666667,23.7734,15.11484,57,2025,55.115,142.965
40.774121824999995,-73.970575025,5.0598,15.11456,57,2025,36.402,-177.675
40.774343566666666,-73.9708714277778,-27.1927,15.11428,57,2025,4.150,-100.084
40.7741653,-73.97086575833333,-27.9869,15.11400,57,2025,3.356,-5.248
40.77417088888889,-73.97074578055556,-42.8359,15.11373,57,2025,-11.494,-118.767
40.77396670555555,-73.97041984444445,-5.3467,15.11345,57,2025,25.995,-72.714
40.774367311111114,-73.97054518333333,-20.0632,15.11317,57,2025,11.278,44.067
40.77445328333332,-73.97074277777777,-12.4563,15.11289,57,2025,18.885,-44.888
40.77458294444445,-73.97055556944444,3.4676,15.11261,57,2025,34.809,235.701
40.774396983333325,-73.97058929166668,9.7939,15.11234,57,2025,41.135,0.740
40.77435051111111,-73.97094437222223,35.6966,15.11206,57,2025,67.039,-498.492
40.77385478888889,-73.9704711611111,49.6085,15.11178,57,2025,80.950,-348.512
40.77416135000001,-73.97079448611112,22.1844,15.11150,57,2025,53.527,-265.832
40.774166425,-73.97084654722222,46.3314,15.11123,57,2025,77.674,-396.787
40.774222172222224,-73.97062725833334,27.7786,15.11095,57,2025,59.120,136.014
40.77405598611111,-73.9705245388889,12.5314,15.11067,57,2025,43.873,-490.100
40.774231316666665,-73.97051465,-4.6964,15.11039,57,2025,26.645,232.850
40.77414560555555,-73.97061321388891,7.1337,15.11011,57,2025,38.476,21.754
40.774334919444435,-73.97081086111112,-23.0609,15.10984,57,2025,8.281,-120.283
40.77444338611111,-73.970828225,-17.2459,15.10956,57,2025,14.096,-160.097
40.774412866666665,-73.97098839722223,-27.3188,15.10928,57,2025,4.024,-244.168
40.77424150555555,-73.9708467611111,-6.7578,15.10900,57,2025,24.585,111.070
40.77436965,-73.97089125000001,-34.3891,15.10873,57,2025,-3.047,526.921
40.77437751666667,-73.971108875,-33.2331,15.10845,57,2025,-1.890,344.599
40.77442281388888,-73.9709796638889,2.1779,15.10817,57,2025,33.520,98.732
40.77451801111111,-73.97115543333334,-30.3694,15.10789,57,2025,0.973,-74.110
40.7739837,-73.97039180555555,6.7262,15.10761,57,2025,38.068,172.761
40.77432882777778,-73.9707356277778,-14.3833,15.10734,57,2025,16.959,-117.862
40.774215202777775,-73.97038441666668,-0.249,15.10706,57,2025,31.092,-13.528
40.774352583333325,-73.97052708333334,-48.2043,15.10678,57,2025,-16.863,51.353
40.77432093611111,-73.97049608611111,5.8802,15.10650,57,2025,37.221,-5.897
40.77443655,-73.9703529138889,-63.884,15.10623,57,2025,-32.543,-45.384
40.77418412222222,-73.97027726666667,105.9418,15.10595,57,2025,137.283,21.909
40.7742727,-73.97046515833334,35.3985,15.10567,57,2025,66.740,-2.439
40.77433154444444,-73.970130825,31.0296,15.10539,57,2025,62.370,-10.982
40.77421202777778,-73.97031322222223,69.6166,15.10511,57,2025,100.958,111.265
40.77425606388888,-73.97028241944444,26.8298,15.10484,57,2025,58.171,-38.675
40.774200827777776,-73.970528525,3.4098,15.10456,57,2025,34.751,-114.468
40.77421313333333,-73.97076410555556,-11.6569,15.10428,57,2025,19.685,-86.142
40.773952208333334,-73.97056523611113,77.729,15.10400,57,2025,109.071,-32.754
40.774178897222214,-73.97076942222223,26.7409,15.10372,57,2025,58.083,-1.120
40.774349869444436,-73.9708689027778,-11.6247,15.10345,57,2025,19.718,-57.280
40.77430198888889,-73.97089697777778,-16.2722,15.10317,57,2025,15.070,-44.677
40.77457971944444,-73.970772525,-41.879,15.10289,57,2025,-10.537,-191.460
40.77455309166667,-73.97093688055554,-29.4452,15.10261,57,2025,1.897,-61.838
40.77436177777778,-73.97084848888889,-26.0294,15.10234,57,2025,5.313,-93.871
40.774286325,-73.97069291666666,-15.4128,15.10206,57,2025,15.929,-16.849
40.77451978888889,-73.97102556666667,4.7375,15.10178,57,2025,36.080,-229.769
40.77427145833333,-73.97086741666666,-6.4187,15.10150,57,2025,24.924,-89.462
40.77438548333333,-73.97081541388889,4.8904,15.10123,57,2025,36.232,-53.323
40.77442763888889,-73.970874975,2.02,15.10095,57,2025,33.362,-20.173
40.774830922222215,-73.97097285833335,-92.5082,15.10067,57,2025,-61.166,206.801
40.77457664722221,-73.97085738333332,-10.4338,15.10039,57,2025,20.908,43.338
40.774415225,-73.9706868,30.11,15.10011,57,2025,61.452,24.496
40.77421097222222,-73.9708291638889,13.465,15.09984,57,2025,44.807,-228.781
40.774317133333334,-73.9705223388889,38.4184,15.09956,57,2025,69.760,-21.482
40.77433797222222,-73.97070621944445,18.8963,15.09928,57,2025,50.238,-135.290
40.77426881388889,-73.97057649444444,40.1548,15.09900,57,2025,71.496,-33.110
40.774249938888886,-73.97072552499999,-8.6222,15.09873,57,2025,22.720,-93.408
40.77421525,-73.97081052222224,6.6115,15.09845,57,2025,37.954,-45.664
40.77414491388888,-73.97097398333334,23.5697,15.09817,57,2025,54.912,-108.473
40.77432816111111,-73.97085495,15.4341,15.09789,57,2025,46.776,-161.382
40.774455483333334,-73.97141496666667,-154.4711,15.09761,57,2025,-123.128,-67.823
40.77452899722222,-73.97099147222224,-50.9303,15.09734,57,2025,-19.588,-98.571
40.77433748611111,-73.970834925,13.5644,15.09706,57,2025,44.907,-60.129
40.77441427777777,-73.97067578611112,4.754,15.09678,57,2025,36.096,6.755
40.77441586944444,-73.97044714166667,25.4362,15.09650,57,2025,56.777,38.250
40.77429803611111,-73.97059786666667,20.1089,15.09623,57,2025,51.450,-29.464
40.77521081111111,-73.97040803611112,-64.7153,15.09595,57,2025,-33.375,55.728
40.77452585277778,-73.97072826111112,-117.0655,15.09567,57,2025,-85.724,3783.978
40.77453067222222,-73.97065679722222,-106.9655,15.09539,57,2025,-75.624,4007.716
40.77437786944444,-73.97061959166668,-0.6678,15.09511,57,2025,30.674,3697.970
40.77444398055555,-73.97073661388889,-40.0512,15.09484,57,2025,-8.709,3515.914
40.77436868611112,-73.97085209444447,14.1075,15.09456,57,2025,45.450,3844.299
40.77459112222221,-73.97073904166668,-12.8812,15.09428,57,2025,18.460,3657.634
40.77453081666666,-73.9708174527778,-25.7168,15.09400,57,2025,5.625,3608.025
40.77451833611111,-73.97072620555556,-8.7274,15.09373,57,2025,22.614,3629.886
40.774559338888885,-73.9709165111111,34.9255,15.09345,57,2025,66.268,3876.318
40.774362591666666,-73.970864675,16.9084,15.09317,57,2025,48.251,3685.247
40.77463722222222,-73.97082893333334,-70.8407,15.09289,57,2025,-39.499,3761.420
40.77453441944444,-73.97104801944444,-75.5084,15.09261,57,2025,-44.166,3955.775
40.77456,-73.97105643055558,-20.0412,15.09234,57,2025,11.301,3968.171
40.774323911111104,-73.97091939166667,7.9982,15.09206,57,2025,39.341,3454.117
40.77447024444444,-73.9709666888889,-18.6392,15.09178,57,2025,12.703,3525.602
40.77442113611111,-73.97098039166667,-13.3668,15.09150,57,2025,17.976,3729.760
40.774343161111105,-73.97097028888889,23.6767,15.09123,57,2025,55.019,3539.556
40.774444966666664,-73.97109463611112,-36.2401,15.09095,57,2025,-4.897,3443.222
40.77451568055555,-73.97091437777777,37.8917,15.09067,57,2025,69.234,3640.426
40.774232455555556,-73.97099100555558,14.2558,15.09039,57,2025,45.599,3715.366
40.77434177777778,-73.97084592777779,-9.6978,15.09011,57,2025,21.644,3710.482
40.77428661388889,-73.97088715833334,-8.0852,15.08984,57,2025,23.257,3783.614
40.774452077777774,-73.97083347222222,-30.3221,15.08956,57,2025,1.020,3698.837
40.77431798055555,-73.97086427777778,-18.0608,15.08928,57,2025,13.281,3695.177
40.77433578888889,-73.9708674361111,-42.5219,15.08900,57,2025,-11.180,3711.413
40.77444681944444,-73.97080915277778,-39.0111,15.08873,57,2025,-7.669,3654.233
40.77436088611111,-73.97066123888891,9.6742,15.08845,57,2025,41.016,3718.934
40.774200144444436,-73.97083758333335,31.0114,15.08817,57,2025,62.354,3774.429
40.774240097222226,-73.97058749444444,-55.4239,15.08789,57,2025,-24.082,3747.333
40.77429450277777,-73.97082559166667,-1.2146,15.08761,57,2025,30.128,3770.187
40.774245425,-73.970850725,12.4594,15.08734,57,2025,43.802,3608.312
40.774269758333325,-73.97081194166667,-15.4918,15.08706,57,2025,15.850,3945.457
40.774252875,-73.97075599444445,-15.316,15.08678,57,2025,16.026,3769.738
40.77422747777778,-73.97074159722223,-23.0209,15.08650,57,2025,8.321,3601.516
40.77440020555555,-73.97080304722223,-59.6973,15.08623,57,2025,-28.355,3702.203
40.77424716944444,-73.970785,-12.6369,15.08595,57,2025,18.705,3802.104
40.77439612222223,-73.97066924444444,-60.3034,15.08567,57,2025,-28.962,3551.403
40.77437115833333,-73.9707831388889,-36.485,15.08539,57,2025,-5.143,3564.535
40.77428334166667,-73.97085869444446,-1.6988,15.08511,57,2025,29.643,3781.413
40.77415755277777,-73.97085647222222,22.359,15.08484,57,2025,53.701,3757.969
40.77417306944445,-73.97085228055556,9.4719,15.08456,57,2025,40.814,4067.112
40.77419923888889,-73.97062023611112,-11.3018,15.08428,57,2025,20.040,3657.845
40.77419903888889,-73.97069207222222,6.9831,15.08400,57,2025,38.325,3751.739
40.77428136944444,-73.97086513611112,11.4283,15.08373,57,2025,42.771,3803.986
40.77406782777778,-73.97077484999998,40.644,15.08345,57,2025,71.986,3969.340
40.774177449999996,-73.97087063333332,45.7284,15.08317,57,2025,77.071,3455.390
40.77417008055555,-73.97088882222222,32.8583,15.08289,57,2025,64.201,3591.178
40.77417389166666,-73.9708286638889,-28.9908,15.08261,57,2025,2.352,-20.633
40.774046,-73.97067080277779,-11.8348,15.08234,57,2025,19.507,-120.263
40.77410912777776,-73.97077512500002,-22.4166,15.08206,57,2025,8.926,56.344
40.77416885833333,-73.97097221944446,6.338,15.08178,57,2025,37.681,8.427
40.77420227499999,-73.97074509166669,-0.1967,15.08150,57,2025,31.145,-108.966
40.774276694444445,-73.970969625,-1.1668,15.08123,57,2025,30.176,-118.806
40.774055088888886,-73.97074938611111,14.8988,15.08095,57,2025,46.241,-179.071
40.77409832777778,-73.97107266944445,-2.7119,15.08067,57,2025,28.631,-222.559
40.774048175000004,-73.97078220833335,18.2792,15.08039,57,2025,49.622,78.217
40.77399502777777,-73.97091028055556,25.0352,15.08011,57,2025,56.378,107.315
40.774024211111104,-73.97088779999999,28.7194,15.07984,57,2025,60.062,-239.202
40.774012025,-73.97072405833335,35.6509,15.07956,57,2025,66.993,-36.827
40.77399293611111,-73.97068780277779,19.1549,15.07928,57,2025,50.497,-19.875
40.77392901388889,-73.97062973888887,23.2495,15.07900,57,2025,54.592,159.642
40.77414133611111,-73.97104935000003,23.0181,15.07873,57,2025,54.361,-34.075
40.774073469444446,-73.9707728361111,7.4651,15.07845,57,2025,38.807,88.901
40.77414699166667,-73.97070140277778,-16.1618,15.07817,57,2025,15.180,50.602
40.77409643611111,-73.97065043055557,8.469,15.07789,57,2025,39.811,53.210
40.77410882499999,-73.9706142638889,-22.2677,15.07761,57,2025,9.074,-66.064
40.774166,-73.97045846111111,13.6722,15.07734,57,2025,45.014,25.524
40.77413609722221,-73.97056728055556,25.2916,15.07706,57,2025,56.633,-225.599
40.77398160277777,-73.97058425000002,14.7968,15.07678,57,2025,46.139,11.127
40.77403599444445,-73.97043667777778,47.8124,15.07650,57,2025,79.154,-20.758
40.77408359166667,-73.97050675555558,50.0135,15.07622,57,2025,81.355,-95.824
40.77427995833333,-73.97059157777778,65.6368,15.07595,57,2025,96.978,-234.395
40.77412383888889,-73.97069856388889,24.56,15.07567,57,2025,55.902,-142.326
40.774245255555556,-73.97073669166666,4.0997,15.07539,57,2025,35.442,-22.158
40.77410748888889,-73.9706829,6.0358,15.07511,57,2025,37.378,-34.262
40.774282774999996,-73.97085897499998,2.2559,15.07484,57,2025,33.598,22.300
40.774216313888886,-73.97056931111112,-4.645,15.07456,57,2025,26.697,88.944
40.77394941111112,-73.97051823333335,-17.9623,15.07428,57,2025,13.380,-85.632
40.77407127222222,-73.97094982222222,-0.1491,15.07400,57,2025,31.194,70.304
40.77427146388889,-73.97088302777777,-21.8268,15.07373,57,2025,9.516,74.651
40.774260291666664,-73.97085621666669,-12.5069,15.07345,57,2025,18.835,-41.832
40.77411688055555,-73.97083330555556,14.9499,15.07317,57,2025,46.292,-19.606
40.77431218333333,-73.97078776666669,10.4227,15.07289,57,2025,41.765,0.888
40.774216297222225,-73.97073026944445,0.1049,15.07261,57,2025,31.447,68.677
40.77416158888888,-73.97068154444443,9.6913,15.07234,57,2025,41.033,-14.415
40.7741258638889,-73.97075753055557,18.5648,15.07206,57,2025,49.907,8.280
40.77417416388889,-73.97064746666666,-50.8776,15.07178,57,2025,-19.536,5.577
40.77416886111111,-73.97069549166667,1.5109,15.07150,57,2025,32.853,8.657
40.77423825277778,-73.97071257777777,-4.2304,15.07123,57,2025,27.112,-75.334
40.774205483333326,-73.97073754166667,-10.9516,15.07095,57,2025,20.390,-81.272
40.774003324999995,-73.97061423055554,21.9942,15.07067,57,2025,53.336,46.991
40.77409614444444,-73.97069375,8.7171,15.07039,57,2025,40.059,10.317
40.77420981944444,-73.97066888055558,-8.9129,15.07011,57,2025,22.429,137.898
40.77431703333333,-73.97074794166669,-9.8432,15.06984,57,2025,21.499,54.062
40.77416950833333,-73.97059957500001,-18.9014,15.06956,57,2025,12.440,-155.380
40.77454663333332,-73.97087399166666,-18.7059,15.06928,57,2025,12.636,79.150
40.77415118333333,-73.9706002638889,-11.6893,15.06900,57,2025,19.652,75.120
40.77425198333333,-73.97062148055554,-4.6228,15.06873,57,2025,26.719,-136.997
40.774073286111104,-73.97049578055555,35.3242,15.06845,57,2025,66.666,-426.740
40.774030180555556,-73.97041058333333,14.2115,15.06817,57,2025,45.553,-61.831
40.7742509,-73.97056772777779,7.7699,15.06789,57,2025,39.111,122.175
40.774135747222225,-73.97049424999999,-24.8775,15.06761,57,2025,6.464,-235.772
40.77420084722222,-73.97065065833334,7.7676,15.06734,57,2025,39.109,-48.932
40.77418122222221,-73.97060752222222,-20.9214,15.06706,57,2025,10.420,-113.417
40.774134497222214,-73.97078793055556,-12.8321,15.06678,57,2025,18.510,-106.946
40.77440154444445,-73.97067745277778,-9.3721,15.06650,57,2025,21.970,-90.822
40.774425208333334,-73.97080399722222,-33.6304,15.06623,57,2025,-2.288,-69.977
40.774116363888886,-73.97099352777778,16.3719,15.06595,57,2025,47.715,-334.365
40.77447258055555,-73.970855925,-37.4548,15.06567,57,2025,-6.113,332.502
40.77449376388889,-73.97082259166667,-14.7608,15.06539,57,2025,16.581,-204.188
40.77452765277778,-73.97094414444446,11.6487,15.06511,57,2025,42.991,-80.390
40.77432698611112,-73.97081990555556,26.7503,15.06484,57,2025,58.092,124.588
40.7743965,-73.97073763055556,-14.2247,15.06456,57,2025,17.117,230.684
40.77436474722222,-73.97041050555556,45.9614,15.06428,57,2025,77.302,-305.690
40.77403160555556,-73.97035279722222,6.6078,15.06400,57,2025,37.949,-353.333
40.77411871944444,-73.97014607222222,37.0665,15.06373,57,2025,68.407,-282.281
40.77419502777777,-73.97028394444445,-14.8029,15.06345,57,2025,16.538,19.666
40.77407009444445,-73.97066129444444,-40.8436,15.06317,57,2025,-9.502,-49.571
40.77442469999999,-73.97085413055557,-20.9487,15.06289,57,2025,10.393,100.145
40.77408703888889,-73.97020358333333,-3.2152,15.06261,57,2025,28.126,-986.072
40.77473586111111,-73.97043585277778,47.899,15.06234,57,2025,79.240,-484.204
40.77412523333333,-73.9701056138889,38.0974,15.06206,57,2025,69.438,-22.549
40.773431494444445,-73.96997790833333,-65.0086,15.06178,57,2025,-33.668,-133.065
40.7752235,-73.97039607499998,120.9172,15.06150,57,2025,152.257,-144.815
40.77424473055555,-73.97017448611112,4.1905,15.06123,57,2025,35.531,207.505
40.774005663888886,-73.96994438333334,44.1855,15.06095,57,2025,75.526,-234.405
40.77432717777778,-73.97018806944446,73.9783,15.06067,57,2025,105.319,-478.375
40.773989263888886,-73.96961578333334,111.2322,15.06039,57,2025,142.572,175.074
40.77410866111111,-73.96996759166667,83.8468,15.06011,57,2025,115.187,372.796
40.77402807777777,-73.97032428055556,53.8596,15.05984,57,2025,85.201,-285.272
40.7744399,-73.97021813055555,66.3873,15.05956,57,2025,97.728,241.461
40.77438294444444,-73.970141525,30.8247,15.05928,57,2025,62.165,-77.622
40.77418309722222,-73.97039222777778,-25.8504,15.05900,57,2025,5.491,-135.713
40.77437016388888,-73.97035680277779,17.9113,15.05873,57,2025,49.252,-36.837
40.77426253888889,-73.97048523055555,-51.9086,15.05845,57,2025,-20.567,-65.489
40.773921861111106,-73.97014827222222,-38.8865,15.05817,57,2025,-7.546,-19.166
40.77453040555555,-73.97018585555557,44.7042,15.05789,57,2025,76.044,-60.446
40.77437858333333,-73.97014761388891,-19.563,15.05761,57,2025,11.777,113.012
40.77501855833333,-73.97026425,106.0702,15.05734,57,2025,137.410,-514.754
40.77469308611111,-73.97100444722223,-48.6306,15.05706,57,2025,-17.288,147.383
40.774408797222215,-73.97029824444446,-8.8722,15.05678,57,2025,22.468,56.969
40.77454871388888,-73.97025634444445,61.3116,15.05650,57,2025,92.652,400.960
40.77459925,-73.97090352777776,-47.6212,15.05623,57,2025,-16.279,555.072
40.77466544166666,-73.97034922777777,2.4947,15.05595,57,2025,33.835,144.839
40.774644283333316,-73.97083818611112,-22.8384,15.05567,57,2025,8.503,-169.168
40.77472275,-73.97023588611111,41.1184,15.05539,57,2025,72.459,73.978
40.77467613333333,-73.97064165833334,-29.757,15.05511,57,2025,1.584,165.253
40.77473782777777,-73.97055665555555,16.6537,15.05484,57,2025,47.995,50.757
40.775261394444435,-73.97013110555555,88.8044,15.05456,57,2025,120.144,-163.579
40.77437530277778,-73.97013768333333,9.4441,15.05428,57,2025,40.784,-355.651
40.774409613888885,-73.97044032222223,-8.7116,15.05400,57,2025,22.629,75.965
40.77595473888888,-73.97039346111113,89.0938,15.05373,57,2025,120.433,76.245
40.774062475,-73.97009840833333,40.7284,15.05345,57,2025,72.069,-319.004
40.77444599166667,-73.97059323888888,42.7097,15.05317,57,2025,74.051,-81.746
40.774708591666666,-73.97042361666666,51.6786,15.05289,57,2025,83.019,59.281
40.77426368611111,-73.97029737777778,-11.7958,15.05261,57,2025,19.545,124.422
40.77432639722222,-73.970774725,-94.7391,15.05234,57,2025,-63.397,82.005
40.77443015,-73.97091332777778,-13.4532,15.05206,57,2025,17.889,-130.896
40.774609711111104,-73.97100800833336,19.3245,15.05178,57,2025,50.667,-63.997
40.774339733333335,-73.97082346388889,19.5361,15.05150,57,2025,50.878,-43.125
40.77436230833333,-73.97076137222224,14.1779,15.05123,57,2025,45.520,137.966
40.77436964166666,-73.97070576111112,-27.0531,15.05095,57,2025,4.289,-89.754
40.774655933333335,-73.97088195555554,49.3986,15.05067,57,2025,80.740,-202.041
40.7741620861111,-73.97078221111113,27.2445,15.05039,57,2025,58.587,185.751
40.77428682222222,-73.97102980277778,-22.3998,15.05011,57,2025,8.943,-77.297
40.77439492777777,-73.97113690833334,-22.8977,15.04984,57,2025,8.445,-104.624
40.77431808333333,-73.97107545555556,-32.4141,15.04956,57,2025,-1.071,-88.126
40.7742783,-73.97097791666667,-13.863,15.04928,57,2025,17.480,-115.548
40.774257586111105,-73.97099691666668,-18.4784,15.04900,57,2025,12.864,-186.172
40.77423209444444,-73.97084583333333,-33.3866,15.04873,57,2025,-2.044,-91.375
40.77440947777778,-73.97093043333334,1.5371,15.04845,57,2025,32.879,-1.811
40.774302033333335,-73.97046689444444,-113.7852,15.04817,57,2025,-82.444,126.114
40.774361166666665,-73.97123220277778,69.4908,15.04789,57,2025,100.834,-130.964
40.774482766666665,-73.97061386111112,-2.3389,15.04761,57,2025,29.003,418.334
40.77434416111111,-73.97107326944445,10.6484,15.04706,57,2025,41.991,-14.095
40.77432954444444,-73.971019025,-2.8302,15.04678,57,2025,28.512,-6.312
40.77429487222222,-73.97101873055557,31.1798,15.04650,57,2025,62.523,106.835
40.77437822777777,-73.97083110833334,-26.8386,15.04623,57,2025,4.504,-32.943
40.7743923,-73.970702125,12.1532,15.04595,57,2025,43.495,-0.414
40.774365749999994,-73.97079681944444,16.4326,15.04567,57,2025,47.775,-306.716
40.77450465277777,-73.97104420277779,18.1865,15.04539,57,2025,49.529,36.209
40.774469822222215,-73.97087743055557,30.4911,15.04511,57,2025,61.833,-26.993
40.77432580555556,-73.97090044444445,-2.948,15.04484,57,2025,28.394,200.275
40.774493641666666,-73.97091869722223,28.1566,15.04456,57,2025,59.499,-929.473
40.77444473055555,-73.97084495,-12.6272,15.04428,57,2025,18.715,-128.093
40.77460816944445,-73.97076416666667,-51.3325,15.04400,57,2025,-19.991,-113.101
40.77437383611111,-73.97079885000001,-13.6411,15.04373,57,2025,17.701,-119.665
40.774283772222226,-73.97084653055556,-12.9866,15.04345,57,2025,18.356,-487.582
40.77427724722222,-73.9707298777778,-4.4878,15.04317,57,2025,26.854,137.785
40.77434228055555,-73.97084415277779,8.3686,15.04289,57,2025,39.711,-107.701
40.77433188055555,-73.97078608611112,5.3947,15.04261,57,2025,36.737,-93.267
40.774412983333335,-73.97086276944445,-2.7693,15.04234,57,2025,28.573,-287.883
40.774271175,-73.97083127500001,31.6368,15.04206,57,2025,62.979,-80.655
40.77432808333333,-73.97081666111112,-6.4804,15.04178,57,2025,24.862,77.524
40.77423328055555,-73.97084835833334,15.6606,15.04150,57,2025,47.003,-53.747
40.77429068888889,-73.9710527388889,38.0108,15.04123,57,2025,69.354,-312.844
40.77414637222221,-73.97107155277779,54.8109,15.04095,57,2025,86.154,31.936
40.77416241388888,-73.97128717777778,53.9987,15.04067,57,2025,85.342,-80.956
40.77422097777778,-73.97107164722222,2.0874,15.04039,57,2025,33.430,-98.978
40.77410158055555,-73.9713547638889,50.2423,15.04011,57,2025,81.586,-59.041
40.774278886111105,-73.97088045277779,-13.8365,15.03984,57,2025,17.506,-53.794
40.77428077222221,-73.9710534638889,-4.7883,15.03956,57,2025,26.555,-92.105
40.774347677777776,-73.97071271388889,-10.841,15.03928,57,2025,20.501,-69.527
40.774291963888885,-73.97089849444443,-5.3698,15.03900,57,2025,25.973,51.317
40.77430873888889,-73.9710498638889,24.3309,15.03873,57,2025,55.674,-188.347
40.77427737777778,-73.971064125,51.0815,15.03845,57,2025,82.424,24.458
40.77434436944445,-73.97102635,18.6658,15.03817,57,2025,50.008,-109.302
40.774352725,-73.97089488611111,-4.3941,15.03789,57,2025,26.948,90.718
40.77437954166667,-73.97105680833332,9.5685,15.03761,57,2025,40.911,-21.071
40.774394216666664,-73.97080733888887,-72.0163,15.03734,57,2025,-40.674,49.289
40.774291925,-73.97101727222224,-41.7515,15.03706,57,2025,-10.409,126.491
40.77435175555556,-73.97096891666668,-29.9053,15.03678,57,2025,1.437,-78.011
40.77438336388889,-73.97083867222223,-65.768,15.03650,57,2025,-34.426,-138.727
40.77427017777778,-73.97113657222222,34.2288,15.03623,57,2025,65.572,-28.264
40.77436021111111,-73.97067979166668,-18.0616,15.03595,57,2025,13.280,-27.848
40.77435373333333,-73.97097150555555,23.0393,15.03567,57,2025,54.382,88.697
40.77440984444444,-73.97093024722223,28.4755,15.03539,57,2025,59.818,242.753
40.77438463055555,-73.97094855555555,-9.4679,15.03511,57,2025,21.875,-393.673
40.77428878888889,-73.97081949444444,5.5509,15.03484,57,2025,36.893,-461.206
40.774369883333335,-73.97076720555557,-4.4161,15.03456,57,2025,26.926,-128.308
40.77416692777778,-73.97089239444445,55.3349,15.03428,57,2025,86.677,-145.969
40.774148616666665,-73.97087917500002,78.9015,15.03400,57,2025,110.244,36.349
40.77419377499999,-73.97071136666666,122.8891,15.03373,57,2025,154.231,-190.132
40.774249338888886,-73.97075910555557,60.7312,15.03345,57,2025,92.073,-189.308
40.774314025,-73.97097718333335,30.6589,15.03317,57,2025,62.001,-223.108
40.77430952222221,-73.97101842222223,57.5736,15.03289,57,2025,88.916,-225.319
40.77427882777778,-73.97091036944445,41.2348,15.03261,57,2025,72.577,-26.109
40.77433758611111,-73.97090174166667,-4.8926,15.03234,57,2025,26.450,-269.799
40.77433678333332,-73.97088855,-51.1434,15.03206,57,2025,-19.801,132.725
40.77438240833333,-73.97124225555555,-21.3831,15.03178,57,2025,9.960,-549.503
40.77424413055555,-73.97164888055558,57.724,15.03150,57,2025,89.068,-325.961
40.77425029166667,-73.97128463055556,24.585,15.03123,57,2025,55.928,-28.153
40.77448112222222,-73.9707417,-18.4099,15.03095,57,2025,12.932,-344.027
40.77420632222222,-73.97133258611112,-22.5428,15.03067,57,2025,8.801,-229.693
40.773913930555544,-73.97080851388888,-3.4429,15.03039,57,2025,27.900,-193.422
40.77377969444445,-73.97085808611111,16.9834,15.03011,57,2025,48.326,-18.693
40.773876172222224,-73.9709944277778,-63.7198,15.02984,57,2025,-32.377,25.157
40.77388823888889,-73.97075773611112,-80.9725,15.02956,57,2025,-49.630,60.629
40.77432755,-73.97115812500002,40.8048,15.02928,57,2025,72.148,24.525
40.77407539166665,-73.97096583333334,2.8392,15.02900,57,2025,34.182,18.048
40.774490377777774,-73.97113911944443,-5.0704,15.02873,57,2025,26.272,16.879
40.774076736111105,-73.96979098611111,-178.4759,15.02845,57,2025,-147.136,-0.717
40.77426063333332,-73.97135884722223,-33.5483,15.02817,57,2025,-2.205,-58.567
40.77455596111111,-73.97104325833334,31.554,15.02789,57,2025,62.896,-121.422
40.77413093888889,-73.97116345555555,-62.0026,15.02761,57,2025,-30.659,-39.616
40.77490794444444,-73.97119911111112,88.8673,15.02706,57,2025,120.210,-19.789
40.774480741666665,-73.97120901388888,-88.0928,15.02678,57,2025,-56.750,-51.338
40.77428677222222,-73.97134606666667,-178.6759,15.02650,57,2025,-147.332,17.258
40.77441601666666,-73.971219,-26.7056,15.02623,57,2025,4.637,-80.154
